"Rank","Expected Points Added (EPA)","Offense","Defense","Week","Date","Quarter","Time","Down","Distance","Description","Yard Line (Distance from Off. EZ)","Box Scores"
"","-1.16","GB","DET","9","2022-11-06","4","8:44","1","10","(8:44) (Shotgun) 12-A.Rodgers pass short left to 81-J.Deguara to DET 18 for 3 yards (39-J.Jacobs). PENALTY on GB-13-A.Lazard, Offensive Pass Interference, 10 yards, enforced at DET 21 - No Play.","21.00","Box Score"
"","-1.17","BAL","CIN","5","2022-10-09","4","9:46","4","1","(9:46) (Shotgun) PENALTY on BAL, Delay of Game, 4 yards, enforced at CIN 3 - No Play.","3.00","Box Score"
"","-1.17","NE","BAL","3","2022-09-25","1","1:35","2","6","(1:35) 38-R.Stevenson right tackle to BAL 18 for -2 yards (58-M.Pierce). PENALTY on NE-76-I.Wynn, Offensive Holding, 10 yards, enforced at BAL 16 - No Play.","16.00","Box Score"
"","-1.18","BUF","PIT","5","2022-10-09","1","13:09","2","6","(13:09) (Shotgun) 26-D.Singletary up the middle to PIT 9 for 8 yards (55-D.Bush; 98-D.Leal). PENALTY on BUF-71-R.Bates, Offensive Holding, 10 yards, enforced at PIT 17 - No Play.","17.00","Box Score"
"","-1.18","ATL","PIT","13","2022-12-04","4","7:00","1","10","(7:00) (Shotgun) 84-C.Patterson left end for 10 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on ATL-46-P.Hesse, Offensive Holding, 10 yards, enforced at PIT 10 - No Play.","10.00","Box Score"
"","-1.18","GB","NE","4","2022-10-02","3","9:52","2","9","(9:52) (Shotgun) 33-A.Jones left end pushed ob at NE 6 for 4 yards (91-D.Wise). PENALTY on GB-69-D.Bakhtiari, Offensive Holding, 10 yards, enforced at NE 10 - No Play.","10.00","Box Score"
"","-1.18","CHI","ATL","11","2022-11-20","4","12:29","1","10","(12:29) 32-D.Montgomery left tackle to ATL 14 for 4 yards (34-D.Hall, 32-J.Hawkins). PENALTY on CHI-13-B.Pringle, Offensive Holding, 10 yards, enforced at ATL 18 - No Play.","18.00","Box Score"
"","-1.19","GB","MIN","17","2023-01-01","2","3:52","1","10","(3:52) 28-A.Dillon right end to MIN 18 for 2 yards (99-D.Hunter). PENALTY on GB-76-J.Runyan, Offensive Holding, 10 yards, enforced at MIN 20 - No Play.","20.00","Box Score"
"","-1.19","CAR","LA","6","2022-10-16","1","10:25","2","10","(10:25) (Shotgun) 11-P.Walker pass short left to 30-C.Hubbard to LA 14 for 8 yards (94-As.Robinson). PENALTY on CAR-79-I.Ekwonu, Illegal Block Above the Waist, 10 yards, enforced at LA 21.","22.00","Box Score"
"","-1.19","ATL","SEA","3","2022-09-25","1","0:31","2","6","(:31) (Shotgun) 1-M.Mariota pass incomplete short middle to 5-D.London. PENALTY on ATL-67-D.Dalman, Offensive Holding, 10 yards, enforced at SEA 7 - No Play.","7.00","Box Score"
"","-1.20","MIN","NE","12","2022-11-24","2","9:44","3","5","(9:44) (Shotgun) 8-K.Cousins pass short right to 18-J.Jefferson to NE 2 for 7 yards (13-Ja.Jones). PENALTY on MIN-67-E.Ingram, Offensive Holding, 10 yards, enforced at NE 9 - No Play.","9.00","Box Score"
"","-1.20","KC","TEN","9","2022-11-06","2","15:00","3","1","(15:00) PENALTY on KC-62-J.Thuney, False Start, 4 yards, enforced at TEN 3 - No Play.","3.00","Box Score"
"","-1.20","NE","BUF","13","2022-12-01","4","3:34","1","10","(3:34) (No Huddle, Shotgun) 10-M.Jones pass incomplete short left to 38-R.Stevenson. PENALTY on NE-75-C.McDermott, Offensive Holding, 10 yards, enforced at BUF 11 - No Play.","11.00","Box Score"
"","-1.20","NE","BUF","18","2023-01-08","4","6:14","1","10","(6:14) (Shotgun) 10-M.Jones pass short left to 16-J.Meyers to BUF 7 for 6 yards (30-D.Jackson). PENALTY on NE-85-H.Henry, Offensive Pass Interference, 10 yards, enforced at BUF 13 - No Play.","13.00","Box Score"
"","-1.21","BUF","CLE","11","2022-11-20","2","6:05","1","10","(6:05) 26-D.Singletary up the middle to CLE 1 for 13 yards (43-J.Johnson). PENALTY on BUF-41-R.Gilliam, Offensive Holding, 10 yards, enforced at CLE 13.","14.00","Box Score"
"","-1.21","DEN","KC","14","2022-12-11","4","14:10","1","10","(14:10) (Shotgun) 3-R.Wilson pass short middle to 28-L.Murray to KC 6 for 9 yards (50-W.Gay). PENALTY on DEN-52-N.Muti, Offensive Holding, 10 yards, enforced at KC 15 - No Play.","15.00","Box Score"
"","-1.21","TB","ATL","18","2023-01-08","2","8:46","4","1","(8:46) 25-G.Bernard right end to ATL 6 for 8 yards (37-D.Alford). PENALTY on TB-67-L.Goedeke, Offensive Holding, 10 yards, enforced at ATL 13.","14.00","Box Score"
"","-1.22","LV","NE","15","2022-12-18","2","5:51","1","10","(5:51) 77-T.Munford reported in as eligible.  35-Z.White left tackle to NE 11 for 4 yards (48-J.Tavai; 8-J.Bentley). LV-66-D.Parham was injured during the play. His return is Questionable.  PENALTY on LV-65-H.Grasu, Offensive Holding, 10 yards, enforced at NE 15 - No Play.","15.00","Box Score"
"","-1.22","DET","JAX","13","2022-12-04","4","13:12","2","6","(13:12) (Shotgun) 16-J.Goff pass incomplete short left to 32-D.Swift. PENALTY on DET-73-Jo.Jackson, Offensive Holding, 10 yards, enforced at JAX 20 - No Play.","20.00","Box Score"
"","-1.23","NYJ","BAL","1","2022-09-11","4","7:08","1","10","(7:08) (No Huddle, Shotgun) 32-Mi.Carter left end to BAL 21 for no gain (60-S.Means; 40-M.Harrison). PENALTY on NYJ-76-G.Fant, Offensive Holding, 10 yards, enforced at BAL 21 - No Play.","21.00","Box Score"
"","-1.25","NYJ","MIN","13","2022-12-04","3","2:22","1","6","(2:22) (Shotgun) 5-M.White pass short right to 10-B.Berrios pushed ob at MIN 3 for 3 yards (39-C.Sullivan). PENALTY on NYJ-76-G.Fant, Illegal Block Above the Waist, 10 yards, enforced at MIN 6 - No Play.","6.00","Box Score"
"","-1.25","CAR","ATL","10","2022-11-10","4","1:02","3","1","(1:02) 33-D.Foreman left guard to ATL 4 for 6 yards (34-D.Hall). PENALTY on CAR-79-I.Ekwonu, Offensive Holding, 10 yards, enforced at ATL 10 - No Play.","10.00","Box Score"
"","-1.25","MIN","BUF","10","2022-11-13","2","8:05","2","7","(8:05) (Shotgun) 8-K.Cousins pass incomplete short middle to 87-T.Hockenson. PENALTY on MIN-87-T.Hockenson, Offensive Pass Interference, 10 yards, enforced at BUF 7 - No Play.","7.00","Box Score"
"","-1.26","SEA","SF","15","2022-12-15","3","10:38","1","10","(10:38) (Shotgun) 7-G.Smith pass deep left to 83-D.Young ran ob at SF 2 for 22 yards. PENALTY on SEA-72-A.Lucas, Offensive Holding, 11 yards, enforced at SF 24 - No Play.","24.00","Box Score"
"","-1.27","NYG","IND","17","2023-01-01","2","11:52","2","7","(11:52) 26-S.Barkley right end pushed ob at IND 4 for 3 yards (44-Z.Franklin). PENALTY on NYG-65-N.Gates, Tripping, 10 yards, enforced at IND 7 - No Play.","7.00","Box Score"
"","-1.29","SEA","ATL","3","2022-09-25","4","2:16","2","4","(2:16) (No Huddle) 7-G.Smith pass short left to 20-R.Penny to ATL 10 for 14 yards (28-M.Ford). PENALTY on SEA-68-D.Lewis, Offensive Holding, 10 yards, enforced at ATL 24 - No Play.","24.00","Box Score"
"","-1.30","LA","NO","11","2022-11-20","2","0:36","2","2","(:36) (No Huddle, Shotgun) 9-M.Stafford pass short middle to 19-B.Powell to NO 9 for 5 yards (56-D.Davis). PENALTY on LA-71-B.Evans, Offensive Holding, 10 yards, enforced at NO 14 - No Play.","14.00","Box Score"
"","-1.30","LAC","DEN","6","2022-10-17","4","4:59","1","10","(4:59) 30-A.Ekeler up the middle to DEN 12 for 3 yards (99-D.Williams, 56-B.Browning). PENALTY on LAC-64-B.Jaimes, Offensive Holding, 10 yards, enforced at DEN 15 - No Play.","15.00","Box Score"
"","-1.30","KC","SF","7","2022-10-23","2","0:16","3","5","(:16) (Shotgun) 15-P.Mahomes pass short right to 9-J.Smith-Schuster for 6 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on KC-1-J.McKinnon, Low Block, 15 yards, enforced at SF 6 - No Play.","6.00","Box Score"
"","-1.32","CHI","DET","10","2022-11-13","1","11:58","2","4","(11:58) 32-D.Montgomery right tackle to DET 4 for 5 yards (55-D.Barnes, 5-D.Elliott). PENALTY on CHI-70-B.Jones, Offensive Holding, 10 yards, enforced at DET 9 - No Play.","9.00","Box Score"
"","-1.32","IND","TEN","4","2022-10-02","2","3:19","1","5","(3:19) (Shotgun) Direct snap to 28-J.Taylor.  28-J.Taylor right tackle to TEN 4 for 1 yard (52-J.Schobert). PENALTY on IND-69-M.Pryor, Offensive Holding, 10 yards, enforced at TEN 5 - No Play.","5.00","Box Score"
"","-1.34","GB","BUF","8","2022-10-30","3","10:34","3","3","(10:34) 12-A.Rodgers pass short right to 85-R.Tonyan for 10 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on GB-85-R.Tonyan, Offensive Pass Interference, 10 yards, enforced at BUF 10 - No Play.","10.00","Box Score"
"","-1.34","IND","JAX","6","2022-10-16","2","3:46","1","8","(3:46) (Shotgun) 2-M.Ryan pass incomplete short middle to 35-D.Jackson (96-A.Gotsis) [95-R.Robertson-Harris]. PENALTY on IND-73-D.Kelly, Offensive Holding, 10 yards, enforced at JAX 8 - No Play.","8.00","Box Score"
"","-1.34","CIN","NYJ","3","2022-09-25","1","10:35","1","4","(10:35) (Shotgun) 9-J.Burrow pass short middle to 83-T.Boyd for 4 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on CIN-67-C.Volson, Offensive Holding, 10 yards, enforced at NYJ 4 - No Play.","4.00","Box Score"
"","-1.36","ATL","LA","2","2022-09-18","2","4:01","2","5","(4:01) (Shotgun) 84-C.Patterson left tackle to LA 4 for 1 yard (24-T.Rapp). PENALTY on ATL-67-D.Dalman, Offensive Holding, 10 yards, enforced at LA 5 - No Play.","5.00","Box Score"
"","-1.41","TEN","JAX","18","2023-01-07","1","1:58","3","5","(1:58) (Shotgun) 11-J.Dobbs scrambles left end pushed ob at JAX 14 for 6 yards (23-F.Oluokun). PENALTY on TEN-71-D.Daley, Offensive Holding, 10 yards, enforced at JAX 20 - No Play.","20.00","Box Score"
"","-1.41","BUF","TEN","2","2022-09-19","2","1:53","3","1","(1:53) (Shotgun) PENALTY on BUF-60-M.Morse, False Start, 5 yards, enforced at TEN 4 - No Play.","4.00","Box Score"
"","-1.47","DET","MIN","14","2022-12-11","3","6:54","3","2","(6:54) 32-D.Swift right end pushed ob at MIN 7 for 2 yards (99-D.Hunter). PENALTY on DET-71-L.Stenberg, Offensive Holding, 10 yards, enforced at MIN 9 - No Play.","9.00","Box Score"
"","-1.47","LA","DAL","5","2022-10-09","4","4:10","2","4","(4:10) (No Huddle, Shotgun) 9-M.Stafford pass incomplete short left to 10-C.Kupp. PENALTY on LA-79-R.Havenstein, Offensive Holding, 10 yards, enforced at DAL 16 - No Play.","16.00","Box Score"
"","-1.49","TEN","LV","3","2022-09-25","1","10:11","2","2","(10:11) 17-R.Tannehill pass short left to 22-D.Henry to LV 20 for -3 yards (50-J.Brown). PENALTY on TEN-60-B.Jones, Offensive Holding, 10 yards, enforced at LV 17 - No Play.","17.00","Box Score"
"","-1.51","NE","NYJ","11","2022-11-20","2","4:05","3","2","(4:05) (Shotgun) 10-M.Jones scrambles right tackle to NYJ 4 for 3 yards (30-M.Carter). PENALTY on NE-72-Y.Cajuste, Offensive Holding, 10 yards, enforced at NYJ 7 - No Play.","7.00","Box Score"
"","-1.55","PIT","BUF","5","2022-10-09","3","1:19","2","10","(1:19) (Shotgun) 8-K.Pickett scrambles right end to BUF 14 for 10 yards (3-D.Hamlin). Penalty on PIT-69-K.Dotson, Unnecessary Roughness, declined. PENALTY on PIT-78-J.Daniels, Unnecessary Roughness, 15 yards, enforced at BUF 14.","24.00","Box Score"
"","-1.56","ARI","ATL","17","2023-01-01","1","9:09","2","1","(9:09) (No Huddle) 6-J.Conner left end pushed ob at ATL 3 for 7 yards (24-A.Terrell). PENALTY on ARI-79-J.Jones, Offensive Holding, 10 yards, enforced at ATL 10 - No Play.","10.00","Box Score"
"","-1.56","CHI","BUF","16","2022-12-24","1","11:08","1","1","(11:08) 72-A.Leatherwood reported in as eligible.  32-D.Montgomery right guard for 1 yard, TOUCHDOWN NULLIFIED by Penalty. PENALTY on CHI-75-L.Borom, Offensive Holding, 10 yards, enforced at BUF 1 - No Play.","1.00","Box Score"
"","-1.57","JAX","LV","9","2022-11-06","3","11:12","1","1","(11:12) (No Huddle, Shotgun) 1-T.Etienne up the middle to LV 1 for no gain (30-D.Harmon). PENALTY on JAX-68-B.Scherff, Offensive Holding, 10 yards, enforced at LV 1 - No Play.","1.00","Box Score"
"","-1.58","HOU","CLE","13","2022-12-04","1","9:25","1","10","(9:25) 3-K.Allen pass incomplete deep right to 9-B.Jordan [96-J.Elliott]. PENALTY on HOU-9-B.Jordan, Face Mask, 15 yards, enforced at CLE 16 - No Play.","16.00","Box Score"
"","-1.59","NE","CLE","6","2022-10-16","4","9:14","3","9","(9:14) (Shotgun) 4-B.Zappe pass incomplete short right. PENALTY on NE-4-B.Zappe, Intentional Grounding, 16 yards, enforced at CLE 11.","11.00","Box Score"
"","-1.60","WAS","NYG","15","2022-12-18","4","1:03","3","1","(1:03) (Shotgun) 8-B.Robinson right guard for 1 yard, TOUCHDOWN NULLIFIED by Penalty. PENALTY on WAS-17-T.McLaurin, Illegal Formation, 5 yards, enforced at NYG 1 - No Play.","1.00","Box Score"
"","-1.61","CIN","NE","16","2022-12-24","1","0:35","2","2","(:35) 28-J.Mixon left tackle for 2 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on CIN-86-D.Asiasi, Offensive Holding, 10 yards, enforced at NE 2 - No Play.","2.00","Box Score"
"","-1.62","NE","LV","15","2022-12-18","2","11:55","4","1","(11:55) (Run formation) PENALTY on NE-81-J.Smith, False Start, 5 yards, enforced at LV 1 - No Play.","1.00","Box Score"
"","-1.65","MIN","NO","4","2022-10-02","3","0:46","1","10","(:46) (No Huddle) 8-K.Cousins pass incomplete short left [94-C.Jordan]. PENALTY on MIN-8-K.Cousins, Intentional Grounding, 10 yards, enforced at NO 23.","23.00","Box Score"
"","-1.80","CIN","TEN","12","2022-11-27","3","3:31","1","10","(3:31) (Shotgun) 9-J.Burrow pass incomplete short right [48-B.Dupree]. PENALTY on CIN-9-J.Burrow, Intentional Grounding, 13 yards, enforced at TEN 16.","16.00","Box Score"
"","-1.80","TB","NO","13","2022-12-05","4","0:19","1","5","(:19) (Shotgun) 12-T.Brady pass short middle to 14-C.Godwin for 5 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on TB-76-D.Smith, Offensive Holding, 10 yards, enforced at NO 5 - No Play.","5.00","Box Score"
"","-1.81","NYG","DAL","3","2022-09-26","4","3:52","3","10","(3:52) (Shotgun) 8-D.Jones pass incomplete short left [6-D.Wilson]. Penalty on NYG-68-B.Bredeson, Offensive Holding, declined. PENALTY on NYG-8-D.Jones, Intentional Grounding, 11 yards, enforced at DAL 22.","22.00","Box Score"
"","-1.81","SF","LA","4","2022-10-03","4","14:56","4","1","(14:56) (Field Goal formation) PENALTY on SF, Delay of Game, 5 yards, enforced at LA 1 - No Play.","1.00","Box Score"
"","-1.82","NE","NYJ","8","2022-10-30","2","0:23","1","10","(:23) (Shotgun) 38-R.Stevenson right guard to NYJ 2 for 10 yards (57-C.Mosley). PENALTY on NE-69-C.Strange, Offensive Holding, 10 yards, enforced at NYJ 12 - No Play.","12.00","Box Score"
"","-1.94","MIA","NYJ","5","2022-10-09","4","1:57","1","10","(1:57) (Shotgun) 19-S.Thompson pass short right to 3-M.Gaskin to NYJ 15 for 2 yards (9-K.Alexander). PENALTY on MIA-58-C.Williams, Unnecessary Roughness, 15 yards, enforced at NYJ 15.","17.00","Box Score"
"","-2.01","CLE","ATL","4","2022-10-02","2","0:28","2","1","(:28) 68-M.Dunn and 72-H.Froholdt reported in as eligible.  7-J.Brissett pass incomplete short right to 85-D.Njoku (27-R.Grant). PENALTY on CLE-77-W.Teller, Offensive Holding, 10 yards, enforced at ATL 1 - No Play.","1.00","Box Score"
"","-2.01","LA","CAR","6","2022-10-16","2","5:55","2","5","(5:55) (Shotgun) 9-M.Stafford pass incomplete short right. PENALTY on LA-9-M.Stafford, Intentional Grounding, 10 yards, enforced at CAR 21.","21.00","Box Score"
"","-2.03","WAS","DAL","4","2022-10-02","3","2:15","2","8","(2:15) 11-C.Wentz pass incomplete short right [6-D.Wilson]. PENALTY on WAS-11-C.Wentz, Intentional Grounding, 14 yards, enforced at DAL 17.","17.00","Box Score"
"","-2.07","BAL","CAR","11","2022-11-20","3","4:34","3","4","(4:34) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill pushed ob at CAR 9 for 10 yards (21-J.Chinn). PENALTY on BAL-78-M.Moses, Face Mask, 15 yards, enforced at CAR 19 - No Play.","19.00","Box Score"
"","-2.20","NYJ","CIN","3","2022-09-25","4","10:37","2","6","(10:37) (Shotgun) 19-J.Flacco pass incomplete short left to 84-C.Davis. PENALTY on NYJ-84-C.Davis, Unnecessary Roughness, 15 yards, enforced at CIN 14.","14.00","Box Score"
"","-2.36","SEA","LA","13","2022-12-04","3","7:42","3","3","(7:42) (Shotgun) 7-G.Smith pass incomplete short left to 16-T.Lockett [54-L.Floyd]. PENALTY on SEA-14-D.Metcalf, Unsportsmanlike Conduct, 15 yards, enforced at LA 8.","8.00","Box Score"
"","-2.53","MIN","CHI","18","2023-01-08","2","0:01","4","6","(:01) (Field Goal formation) 1-G.Joseph 24 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright. The Replay Official reviewed the too many players on field ruling, and the play was REVERSED. (Field Goal formation) PENALTY on MIN, Offensive Too Many Men on Field, 0 yards, enforced at CHI 6 - No Play.","6.00","Box Score"
"","-2.58","CLE","NE","6","2022-10-16","4","15:00","3","10","(15:00) (Shotgun) 7-J.Brissett sacked at NE 33 for -10 yards (91-D.Wise). FUMBLES (91-D.Wise), ball out of bounds at NE 30. PENALTY on CLE-11-D.Peoples-Jones, Illegal Bat, 10 yards, enforced at NE 23.","23.00","Box Score"
"","-2.72","NE","CLE","6","2022-10-16","1","7:40","3","1","(7:40) 61-M.Cannon reported in as eligible.  4-B.Zappe pass incomplete short right to 85-H.Henry [93-T.Togiai]. PENALTY on NE-85-H.Henry, Illegal Touch Pass, 0 yards, enforced at CLE 1.","1.00","Box Score"
"","-2.86","SEA","TB","10","2022-11-13","3","12:14","3","8","(12:14) (Shotgun) 7-G.Smith pass incomplete deep left to 14-D.Metcalf (35-J.Dean). PENALTY on SEA-14-D.Metcalf, Unsportsmanlike Conduct, 15 yards, enforced at TB 22.","22.00","Box Score"
"","-3.09","ATL","BAL","16","2022-12-24","2","0:25","1","1","(:25) (No Huddle) 4-D.Ridder pass incomplete short right. PENALTY on ATL-4-D.Ridder, Intentional Grounding, 13 yards, enforced at BAL 1.","1.00","Box Score"
"","-3.48","CIN","PIT","1","2022-09-11","4","1:56","4","2","(1:56) (Shotgun) 9-J.Burrow pass incomplete short left to 1-J.Chase (20-C.Sutton). PENALTY on CIN-1-J.Chase, Taunting, 15 yards, enforced between downs.","2.00","Box Score"
"","-4.73","TB","SEA","10","2022-11-13","3","6:39","1","10","(6:39) (Shotgun) Direct snap to 7-L.Fournette.  7-L.Fournette pass deep left intended for 12-T.Brady INTERCEPTED by 27-T.Woolen at SEA 6. 27-T.Woolen to SEA 6 for no gain (12-T.Brady). PENALTY on TB-12-T.Brady, Tripping, 10 yards, enforced at SEA 6.","22.00","Box Score"
"","-5.25","NE","CIN","16","2022-12-24","4","1:05","1","5","(1:05) (Shotgun) 38-R.Stevenson up the middle to CIN 8 for -3 yards (24-V.Bell). FUMBLES (24-V.Bell), RECOVERED by CIN-92-B.Hill at CIN 8. PENALTY on NE-10-M.Jones, Unnecessary Roughness, 15 yards, enforced at CIN 8.","5.00","Box Score"
